,date,capital,strat scalar,FR40_EUR units,US30_USD units,UK100_GBP units,CH20_CHF units,CN50_USD units,US2000_USD units,HK33_HKD units,SPX500_USD units,NAS100_USD units,AU200_AUD units,EU50_EUR units,JP225_USD units,SG30_SGD units,DE30_EUR units,NL25_EUR units,USB30Y_USD units,USB05Y_USD units,DE10YB_EUR units,USB10Y_USD units,USB02Y_USD units,UK10YB_GBP units,JP225Y_JPY units,FR40_EUR w,US30_USD w,UK100_GBP w,CH20_CHF w,CN50_USD w,US2000_USD w,HK33_HKD w,SPX500_USD w,NAS100_USD w,AU200_AUD w,EU50_EUR w,JP225_USD w,SG30_SGD w,DE30_EUR w,NL25_EUR w,USB30Y_USD w,USB05Y_USD w,DE10YB_EUR w,USB10Y_USD w,USB02Y_USD w,UK10YB_GBP w,JP225Y_JPY w,nominal,leverage,daily pnl,nominal ret,capital ret
666,2023-07-02,11577.080381551488,6.66625662136263,0.0,0.0,0.3238031490044177,0.0,0.0,0.0,0.0,1.6351142234536733,0.2872764907481811,0.0,0.0,0.1038961293694818,0.0,0.0,0.0,0.0,-132.0245950943341,0.0,0.0,-302.0476483379535,-48.534531538985355,14.984660730458549,0.0,0.0,0.04292009878326022,0.0,0.0,0.0,0.0,0.10104013535702412,0.060579981361947796,0.0,0.0,0.04801859812172913,0.0,0.0,0.0,0.0,0.1946643525301366,0.0,0.0,0.4234026653032523,0.08106254772300171,0.04831162081964824,72123.58777369479,6.229859808922674,109.81060687606978,0.0003542885275405149,0.0020053105074434303
667,2023-07-03,11435.92975985403,6.823036810165219,0.0,0.0,0.28063684874857386,0.0,0.0,0.0,0.0,1.6648129654980393,0.2902697771741894,0.0,0.0,0.10444249461248409,0.0,0.0,0.0,0.0,-143.350684088007,0.0,0.0,-339.6198319619402,-50.17826732861148,14.975275600032356,0.0,0.0,0.03480452907654826,0.0,0.0,0.0,0.0,0.09622810314617174,0.05723068626859097,0.0,0.0,0.04464663639410504,0.0,0.0,0.0,0.0,0.19787283560582467,0.0,0.0,0.4457116247315368,0.07884109747176259,0.04466448730545988,77078.05185165328,6.739989967605145,-141.15062169745732,-0.0007306625124979403,-0.004551925020497379
668,2023-07-04,11504.676893536416,6.843741842916644,0.0,0.0,0.28413666628277645,0.0,0.0,0.0,0.0,1.7371668067886967,0.2995312335654174,0.0,0.0,0.10768326957265603,0.0,0.0,0.0,0.0,-146.36502574192056,0.0,-97.33281391457538,-351.6381890211466,-50.96381988686598,15.520263755463855,0.0,0.0,0.029828906579120455,0.0,0.0,0.0,0.0,0.0858145110729148,0.050598318447989024,0.0,0.0,0.03928856111019276,0.0,0.0,0.0,0.0,0.1724938476075506,0.0,0.11984112799326095,0.39484569856580903,0.06782824913042276,0.03946077949273975,90019.82271442271,7.824628500866274,68.7471336823848,-0.002472311707316287,-0.016663356104104524
669,2023-07-05,11431.62699072734,6.788860678021676,0.0,0.0,0.23086345948390333,0.0,0.0,0.0,0.0,1.676686513388985,0.30003161723799865,0.0,0.0,0.10570484483163117,0.0,0.0,0.0,0.0,-146.5797059852996,0.0,-96.17023314451465,-362.4360199789271,-49.054352229131325,15.152095306935996,0.0,0.0,0.023962334360759712,0.0,0.0,0.0,0.0,0.08272112188963127,0.05061038961253674,0.0,0.0,0.038019393155960896,0.0,0.0,0.0,0.0,0.17341532381070607,0.0,0.11855303738474082,0.40964293865956686,0.06493583674683683,0.03813962437926098,89362.61176549559,7.817138526124169,-73.04990280907626,-0.00616964712890242,-0.04827519676509766
670,2023-07-06,11413.942374551694,6.236209686318198,0.0,0.0,0.03520950351203616,0.0,0.0,0.0,0.0,1.687398541810323,0.2764995166782281,0.0,0.0,0.10041344995149488,0.0,0.0,0.0,0.0,-144.35278579385272,0.0,-93.79427068802585,-368.23305878944893,-44.580448797995984,14.205611019683682,0.0,0.0,0.0037962702421499364,0.0,0.0,0.0,0.0,0.08594316542684051,0.04813828988905842,0.0,0.0,0.03732460737290966,0.0,0.0,0.0,0.0,0.17635262510874775,0.0,0.11924037995622375,0.4302371134295889,0.06152854727925496,0.037439001295226045,86499.0599180081,7.578368374354573,-17.684616175645655,-0.00010341022364893208,-0.0008083720432811837
671,2023-07-09,11207.596701738405,6.257165170482952,0.0,0.0,0.034667901881408975,0.0,0.0,0.0,0.0,1.6713791434409186,0.27241597783416865,0.0,0.0,0.09944723676332479,0.0,0.0,0.0,0.0,-129.80353006865508,0.0,-86.0528201737496,-343.4443896980948,-44.12411432529405,13.97534644558766,0.0,0.0,0.003970491510803386,0.0,0.0,0.0,0.0,0.09048320507630925,0.0503168915749691,0.0,0.0,0.03912740580891495,0.0,0.0,0.0,0.0,0.16907444130319518,0.0,0.11679229087842331,0.4263406330573984,0.06467790780626978,0.039216732983716474,81554.4282497801,7.276709755011995,-206.34567281328899,0.0024747881790409803,0.01875485646927071
672,2023-07-10,11281.7250157812,6.246065990596912,0.0,0.0,-0.035540676747974335,0.0,0.0,0.0,0.0,1.6438368175045561,0.2716040786282825,0.0,0.0,0.10382343013694749,0.0,0.0,0.0,0.0,-130.42248066650956,0.0,-86.33675539037426,-345.39602955952864,-44.519172414568146,14.418631158280002,0.0,0.0,0.0040806724959623585,0.0,0.0,0.0,0.0,0.08893712283744734,0.050068592993169236,0.0,0.0,0.04055762709171858,0.0,0.0,0.0,0.0,0.16870383387207957,0.0,0.11646553005022378,0.4256639700553668,0.06507598752396564,0.04044666308006653,82127.9605396035,7.279734298143286,74.12831404279541,0.0007677972515250765,0.0055870377500439215
673,2023-07-11,10981.396577678217,6.395266237007604,0.0,0.0,-0.029293037120636006,0.0,0.0,0.0,0.0,1.6108914535738204,0.2886214019968089,0.0,0.0,0.11323852347147749,0.0,0.0,0.0,0.0,-120.89190311271008,0.0,-82.47238628108289,-310.51950029251793,-40.197335771569676,15.359333523043306,0.0,0.0,0.0036308581703692246,0.0,0.0,0.0,0.0,0.09294873668559815,0.05699314702073971,0.0,0.0,0.046356045470193355,0.0,0.0,0.0,0.0,0.1664663888438318,0.0,0.11867368510248705,0.4057923263401813,0.06338097764379386,0.04575783472280564,77656.59526486037,7.071650196361382,-300.3284381029819,0.004977382929027416,0.03623402522343377
674,2023-07-12,11011.477242098052,6.1641324127851576,0.0,0.0,-0.02768806817793753,0.0,0.0,0.0,0.0,1.540415444319601,0.2721640465598943,0.0,0.0,0.09839193138621262,0.0,0.0,0.0,0.0,-111.96275719014479,0.0,-77.8101835576565,-282.90392930894495,-36.508160830282925,13.46984180751036,0.0,0.0,0.0037568408171790853,0.0,0.0,0.0,0.0,0.09650052768950311,0.05888813742718396,0.0,0.0,0.04448639466261788,0.0,0.0,0.0,0.0,0.16717554843215351,0.0,0.12157716528645567,0.3997018661861641,0.06350495566666994,0.04440856383207275,71984.09804047993,6.537188104542145,30.08066441983393,0.006852868715512688,0.04846109039769407
675,2023-07-13,11100.54175090233,5.805707101007807,0.0,0.0,-0.026711629394524997,0.0,0.0,0.0,0.0,1.4564254313292953,0.25787025804583646,0.0,0.0,0.09452559288317507,0.0,0.0,0.0,0.0,-104.44172751096167,0.0,-73.09057571132446,-259.50181717159546,-34.81613796937546,12.984006571592252,0.0,0.0,0.003874525585928837,0.0,0.0,0.0,0.0,0.09806542630204387,0.06000419816378919,0.0,0.0,0.0453753785674157,0.0,0.0,0.0,0.0,0.16706405124179563,0.0,0.12227597011032615,0.3934494044682948,0.06468442415737904,0.04520662140302684,66915.22864731081,6.028104767217462,89.06450880427849,-0.00375969157964361,-0.024577811071193473
676,2023-07-16,11104.654610613763,5.896387968230805,0.0,0.0,-0.007355230850073077,0.0,0.0,0.0,0.0,1.5354450451619968,0.2739101199761559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.6574118504809,0.0,-73.90951985498369,-262.9872427644917,0.0,0.0,0.0,0.0,0.0012369882782989657,0.0,0.0,0.0,0.0,0.12043153505536652,0.07463814570650384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19652998043398706,0.0,0.14384735320524394,0.4633159973205996,0.0,0.0,57625.309782298136,5.1892933011370035,4.112859711432698,0.0017270853629963233,0.010411051510069637
677,2023-07-17,11191.425984208878,5.914552325846626,0.0,0.0,-0.007409580898287216,0.0,0.0,0.0,0.0,1.5534120549007355,0.27493517491222647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.11584347843973,0.0,0.0,-276.3314996457439,0.0,0.0,0.0,0.0,0.0014035050373248138,0.0,0.0,0.0,0.0,0.1377627666773488,0.08473552031023947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22994730824963575,0.0,0.0,0.5461508997254511,0.0,0.0,51342.98098226638,4.587706790422545,86.77137359511471,0.001435452337201159,0.007448983197539429
678,2023-07-18,11196.75528882598,5.940770785714438,0.0,0.0,-0.007376329064739826,0.0,0.0,0.0,0.0,1.5556083178594244,0.27886924606472985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.45280827707968,0.0,0.0,-278.17422694899807,0.0,0.0,0.0,0.0,0.001401565154622362,0.0,0.0,0.0,0.0,0.13746691499484662,0.0853687299548725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22938607078668,0.0,0.0,0.5463767191089784,0.0,0.0,51666.54752612315,4.614421427758164,5.329304617101704,0.0005651463769856313,0.00259272587127968
679,2023-07-19,11148.220522999594,5.969016497671685,0.0,0.0,-0.007361450587295685,0.0,0.0,0.0,0.0,1.5735171535793577,0.2534062135454201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.7912160284712,0.0,0.0,-275.8044971081342,0.0,0.0,0.0,0.0,0.0014288394541922126,0.0,0.0,0.0,0.0,0.14077705651787506,0.07733854163287612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22918435454934735,0.0,0.0,0.5512712078457093,0.0,0.0,50700.54727085227,4.5478600971566125,-48.534765826385474,-0.004549580620566776,-0.020993682302856618
680,2023-07-20,11139.6651775075,5.885228181544555,0.0,0.0,-0.00723944294001117,0.0,0.0,0.0,0.0,1.5589382699141523,0.2510549366667748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.98369257488278,0.0,0.0,-275.9006287519649,0.0,0.0,0.0,0.0,0.0014097175556700924,0.0,0.0,0.0,0.0,0.13973099566977315,0.07659778355024235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22998108411091536,0.0,0.0,0.5522804191133991,0.0,0.0,50628.03668673605,4.544843662712677,-8.55534549209314,1.8779632191541844e-05,8.540713988319093e-05
681,2023-07-23,11240.672883803029,5.940754042835647,0.0,0.0,-0.007380444896008788,0.0,0.0,0.0,0.0,1.5771417249982158,0.2566931442828338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.99938127882723,0.0,0.0,0.0,0.0,0.0018413066429031082,0.0,0.0,0.0,0.0,0.18221448091373418,0.10058980953648626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153544029068765,0.0,0.0,39481.669856882996,3.5123938099624925,101.00770629552795,-0.0002957550021059676,-0.0013441602470368812
682,2023-07-24,11316.088468638489,5.954974555520106,0.0,0.0,-0.007405769019700462,0.0,0.0,0.0,0.0,1.6015009825396889,0.2523258464317253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.9848913685848,0.0,0.0,0.0,0.0,0.0018024494982722763,0.0,0.0,0.0,0.0,0.18023503165349827,0.09686564104919582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210968777990335,0.0,0.0,40700.60733046546,3.5967028221159185,75.41558483546089,0.0015972957347958848,0.005610331651576557
683,2023-07-25,11261.538325037503,5.983906393983257,0.0,0.21512227630998793,0.0,0.0,0.0,0.0,0.0,1.6377440198760604,0.2646062302026036,0.0,0.0,0.0,-19.982057122346443,0.0,0.0,0.0,0.0,0.0,0.0,-289.1253146187638,0.0,0.0,0.0,0.1439446743134953,0.0,0.0,0.0,0.0,0.0,0.14105698393479232,0.07746152937862008,0.0,0.0,0.0,0.08569059655128058,0.0,0.0,0.0,0.0,0.0,0.0,0.5518462158218117,0.0,0.0,53047.27524778795,4.710482148770851,-54.55014360098559,-0.0007554789156694742,-0.002717233148037472
684,2023-07-26,11208.524699061962,5.9967402528615965,0.0,0.2080788199800484,0.0,0.0,0.0,0.0,0.0,1.584531155150347,0.2734143287646639,0.0,0.0,0.0,-18.245729820715027,0.0,0.0,0.0,0.0,0.0,0.0,-288.12044089459533,0.0,0.0,0.0,0.14116997593978364,0.0,0.0,0.0,0.0,0.0,0.13832496713286513,0.08136155492518693,0.0,0.0,0.0,0.07946534719409705,0.0,0.0,0.0,0.0,0.0,0.0,0.5596781548080672,0.0,0.0,52041.82325269594,4.6430573737372685,-53.013625975542624,-0.002545469753483508,-0.011990389834020202
